年度,日期,片名中文,英文片名,國家,評分,Wiki,IMDb_ID,豆瓣ID,HackMD_ID,Google,Wiki,IMDb,豆瓣,Note,人物標籤,主題標籤,Remark
1987,1987-12-17,英雄本色II,A Better Tomorrow II,香港,6,英雄本色II,tt0094357,1297862,,Google,Wiki,IMDb,豆瓣,x,@@吳宇森 @周潤發 @張國榮,#黑幫 ##英雄本色,
1987,1987-12-11,華爾街,Wall Street,美,6,華爾街 (1987年電影),tt0094291,1292531,,Google,Wiki,IMDb,豆瓣,x,@麥克·道格拉斯,#金融,
1987,1987-12-11,太陽帝國,Empire of the Sun,美,6,太陽帝國_(電影),tt0092965,1299811,,Google,Wiki,IMDb,豆瓣,x,@@史蒂芬·史匹柏 @克里斯汀·貝爾,#戰爭,
1987,1987-12-05,胭脂扣,Rouge,香港,9,胭脂扣,tt0093258,1299288,,Google,Wiki,IMDb,豆瓣,x,@梅艷芳 @張國榮,,
1987,1987-11-13,監獄風雲,Prison on Fire,香港,6,監獄風雲,tt0093304,1293422,,Google,Wiki,IMDb,豆瓣,x,@周潤發 @梁家輝,,
1987,1987-10-24,中國最後一個太監,"Lai Shi, China's Last Eunuch",香港,6,中國最後一個太監,tt0096505,1300038,,Google,Wiki,IMDb,豆瓣,x,,,
1987,1987-10-23,末代皇帝,The Last Emperor,義大利,7,末代皇帝_(电影),tt0093389,1293172,dbK55Fq8Ru-YoW0vNr13zw,Google,Wiki,IMDb,豆瓣,Note,@@貝托魯奇,!奧斯卡最佳影片(60) !奧斯卡最佳導演(60) #文革,
1987,1987-09-18,致命的吸引力,Fatal Attraction,美,6,致命的吸引力,tt0093010,1294587,,Google,Wiki,IMDb,豆瓣,x,@麥克·道格拉斯,,
1987,1987-07-25,A計劃續集,Project A II,香港,5,A計劃續集,tt0092501,1299120,,Google,Wiki,IMDb,豆瓣,x,@成龍 @張曼玉,##A計劃,
1987,1987-07-18,倩女幽魂,A Chinese Ghost Story,香港,8,倩女幽魂_(1987年電影),tt0093978,1297447,,Google,Wiki,IMDb,豆瓣,x,@@程小東 @王祖賢 @張國榮,#恐怖片,
1987,1987-07-03,流氓大亨,An Autumn's Tale,香港,9,秋天的童話,tt0093426,1301912,mQr4ZAzAQ7SKS3CPf61LZQ,Google,Wiki,IMDb,豆瓣,Note,@周潤發 @鍾楚紅,,
1987,1987-06-30,黎明生機,The Living Daylights,英,7,鐵金剛大戰特務飛龍,tt0093428,1292573,,Google,Wiki,IMDb,豆瓣,x,@提摩西·達頓,!007(15),
1987,1987-06-20,報告班長,"Yes, Sir",台,6,報告班長,tt0207322,1948697,,Google,Wiki,IMDb,豆瓣,x,,,
1987,1987-06-02,鐵面無私,The Untouchables,美,8,铁面无私,tt0094226,1292532,,Google,Wiki,IMDb,豆瓣,x,@凱文·科斯納 @勞勃·狄尼洛 @安迪·加西亞 @史恩·康納萊,#黑幫,
1987,1987-04-10,成功的秘密,The Secret of My Succe$s,美,5,成功的秘密,tt0093936,1292456,,Google,Wiki,IMDb,豆瓣,x,@米高·J·福克斯,,
1987,1987-03-06,致命武器,Lethal Weapon,美,6,轰天炮,tt0093409,1295635,,Google,Wiki,IMDb,豆瓣,x,@@李察·唐納 @梅爾·吉勃遜,##致命武器,
1987,1987-02-01,何處是我朋友的家,Where is The Friend's House,伊朗,8,何處是我朋友的家,tt0093342,1301897,,Google,Wiki,IMDb,豆瓣,x,@@阿巴斯,,
1987,1987-01-21,衛斯理傳奇,The Legend Of Wisely,香港,5,衛斯理傳奇,tt0090302,1302799,,Google,Wiki,IMDb,豆瓣,x,@王祖賢,,
1986,1986-11-07,金錢本色,The Color of Money,美,5,金錢本色,tt0090863,1297692,,Google,Wiki,IMDb,豆瓣,x,@湯姆·克魯斯,,
1986,1986-10-03,悲憐上帝的女兒,Children of a Lesser God,美,8,失宠于上帝的孩子们,tt0090830,1300422,,Google,Wiki,IMDb,豆瓣,x,@瑪麗·麥特琳,#手語,
1986,1986-09-06,刀馬旦,Peking Opera Blues,香港,8,刀馬旦_(電影),tt0090952,1298873,,Google,Wiki,IMDb,豆瓣,x,@@徐克 @林青霞 @鍾楚紅,,
1986,1986-08-08,站在我這邊,Stand By Me,美,7,伴我同行 (電影),tt0092005,1292925,,Google,Wiki,IMDb,豆瓣,x,,,
1986,1986-08-02,英雄本色,A Better Tomorrow,香港,8,英雄本色_(1986年電影),tt0092263,1297574,,Google,Wiki,IMDb,豆瓣,x,@@吳宇森 @周潤發 @張國榮,#黑幫 ##英雄本色,
1986,1986-08-02,天空之城,Sky Castle,日本,7,天空之城,tt0092067,1291583,,Google,Wiki,IMDb,豆瓣,x,@@宮崎駿 @高畑勳,#動畫,
1986,1986-07-18,異形2,Aliens,美,6,異形2,tt0090605,1293792,,Google,Wiki,IMDb,豆瓣,x,@@詹姆斯·卡麥隆,#恐怖片,
1986,1986-06-06,戀戀風塵,Dust In The Wind,台,8,戀戀風塵,tt0091406,1292330,,Google,Wiki,IMDb,豆瓣,x,@@侯孝賢,,
1986,1986-05-16,捍衛戰士,Top Gun,美,6,捍衛戰士,tt0092099,1293799,,Google,Wiki,IMDb,豆瓣,x,@湯姆·克魯斯,,
1986,1986-05-09,霹靂五號,Short Circuit,美,6,霹靂五號,tt0091949,1294366,,Google,Wiki,IMDb,豆瓣,x,,,
1986,1986-04-24,玉卿嫂,Yu Qing Sao,台,5,玉卿嫂 (電影),tt1587888,4411139,,Google,Wiki,IMDb,豆瓣,x,@楊惠姍,,
1985,1985-12-18,遠離非洲,Out of Africa,美,8,走出非洲,tt0089755,1291840,x68crciiSbOMbGHz6UNUOA,Google,Wiki,IMDb,豆瓣,Note,@@薛尼·波勒 @梅莉·史翠普 @勞勃·瑞福,!奧斯卡最佳影片(32) !奧斯卡最佳導演(32) #傳記 #種族歧視,
1985,1985-12-14,警察故事,Police Story,香港,7,警察故事,tt0089374,1400868,,Google,Wiki,IMDb,豆瓣,x,@成龍 @林青霞 @張曼玉,##警察故事,
1985,1985-12-11,尼羅河寶石,The Jewel of the Nile,美,6,尼羅河寶石,tt0089370,1293915,,Google,Wiki,IMDb,豆瓣,x,@麥克·道格拉斯,,
1985,1985-10-09,我這樣過了一生,"Kuei-mei, a Woman",台,5,我這樣過了一生,tt0092231,1302637,,Google,Wiki,IMDb,豆瓣,x,@楊惠姍,,
1985,1985-10-04,魔鬼司令,Commando,美,5,突击队员_(电影),tt0088944,1296942,,Google,Wiki,IMDb,豆瓣,x,@阿諾·史瓦辛格,,
1985,1985-09-26,法外情,The Unwritten Law,香港,8,法外情,tt0121259,1306977,,Google,Wiki,IMDb,豆瓣,x,@劉德華,#法律,
1985,1985-07-03,回到未來,Back to The Future,美,10,回到未来,tt0088763,1300555,,Google,Wiki,IMDb,豆瓣,x,@@勞勃·辛密克斯 @米高·J·福克斯,##回到未來 #時空穿越,
1985,1985-06-07,七寶奇謀,The Goonies,美,7,七宝奇谋,tt0089218,1298273,QG-erPtQQ4OcgsmIrAsAxw,Google,Wiki,IMDb,豆瓣,Note,@@李察·唐納 @關繼威,,
1985,1985-05-24,雷霆殺機,A View to a Kill,英,6,鐵金剛勇戰大狂魔,tt0090264,1292845,,Google,Wiki,IMDb,豆瓣,x,@羅傑·摩爾,!007(14),
1985,1985-05-22,第一滴血2,Rambo: First Blood Part II,美,5,第一滴血2,tt0089880,1300361,,Google,Wiki,IMDb,豆瓣,x,@席維斯·史特龍,##第一滴血,
1984,1984-12-15,W的悲劇,W no higeki,日本,7,W的悲劇_(電影),tt0135043,1304711,,Google,Wiki,IMDb,豆瓣,x,,,
1984,1984-12-14,沙丘魔堡,Dune,美,4,沙丘_(1984年电影),tt0087182,1293092,K8TpnNh5QGOJlSicqONYcw,Google,Wiki,IMDb,豆瓣,Note,@@大衛·林區,,
1984,1984-12-01,比佛利山超級警探,Beverly Hills Cop,美,6,比佛利山警探,tt0086960,1301782,,Google,Wiki,IMDb,豆瓣,x,,,
1984,1984-11-09,半夜鬼上床,A Nightmare on Elm Street,美,7,猛鬼街,tt0087800,1298389,,Google,Wiki,IMDb,豆瓣,x,@強尼·戴普,#恐怖片,
1984,1984-10-26,魔鬼終結者,The Terminator,美,9,终结者,tt0088247,1300656,,Google,Wiki,IMDb,豆瓣,x,@@詹姆斯·卡麥隆 @阿諾·史瓦辛格 @琳達·漢彌頓,##魔鬼終結者,
1984,1984-08-19,黃土地,Yellow Earth,中,7,黄土地_(电影),tt0087433,1291876,,Google,Wiki,IMDb,豆瓣,x,@@陳凱歌,,
1984,1984-06-22,小子難纏,The Karate Kid,美,7,小子難纏,tt0087538,1292495,,Google,Wiki,IMDb,豆瓣,x,@@約翰·艾維森,,
1984,1984-05-23,魔宮傳奇,Indiana Jones and the Temple of Doom,美,8,魔宮傳奇,tt0087469,1301434,,Google,Wiki,IMDb,豆瓣,x,@@史蒂芬·史匹柏 @哈里遜·福特 @關繼威,##印第安納瓊斯,
1984,1984-05-23,四海兄弟,Once Upon a Time in America,美,6,美国往事,tt0087843,1292262,,Google,Wiki,IMDb,豆瓣,x,@勞勃·狄尼洛,#黑幫,
1984,1984-04-06,大魔域,The Never Ending Story,西德,8,大魔域,tt0088323,1300074,,Google,Wiki,IMDb,豆瓣,x,,,
1984,1984-03-30,綠寶石,Romancing the Stone,美,6,綠寶石 (電影),tt0088011,1299463,,Google,Wiki,IMDb,豆瓣,x,@@勞勃·辛密克斯 @麥克·道格拉斯,,
1984,1984-03-23,金牌警校軍,Police Academy,美,8,警察学校_(电影),tt0087928,1298093,,Google,Wiki,IMDb,豆瓣,x,,,
1984,1984-03-11,風之谷,Nausicaä of the Valley of the Wind,日本,6,風之谷_(電影),tt0087544,1291585,,Google,Wiki,IMDb,豆瓣,x,@@宮崎駿 @高畑勳,#動畫,
1984,1984-02-17,渾身是勁,Footloose,美,6,,tt0087277,1296045,,Google,x,IMDb,豆瓣,x,@凱文·貝肯,#音樂歌舞,
1983,1983-12-22,A計劃,Project A,香港,5,A計劃,tt0085127,1297909,,Google,Wiki,IMDb,豆瓣,x,@成龍 @張曼玉,##A計劃,
1983,1983-12-10,里見八犬傳,Legend of the Eight Samurai,日本,8,新里見八犬傳_(電影),tt0086244,1421780,,Google,Wiki,IMDb,豆瓣,x,,,
1983,1983-10-07,看海的日子,A Flower in The Raining Night,台,5,看海的日子_(電影),tt0491008,1948448,,Google,Wiki,IMDb,豆瓣,x,,,
1983,1983-10-07,巡弋飛彈,Never Say Never Again,英,5,巡弋飛彈_(電影),tt0086006,1297063,,Google,Wiki,IMDb,豆瓣,x,@史恩·康納萊,!007,
1983,1983-07-30,搭錯車,"Papa, Can You Hear Me Sing?",台,8,搭錯車,tt0085388,1306564,,Google,Wiki,IMDb,豆瓣,x,,,
1983,1983-06-25,我愛夜來香,All the Wrong Spies,香港,5,我愛夜來香,tt0086594,1308248,,Google,Wiki,IMDb,豆瓣,x,@林青霞,,
1983,1983-06-06,八爪女,Octopussy,英,6,鐵金剛勇破爆炸黨,tt0086034,1300324,,Google,Wiki,IMDb,豆瓣,x,@羅傑·摩爾,!007(13),
1983,1983-05-25,星際大戰六部曲：絕地大反攻,Star Wars Episode VI: Return of the Jedi,美,7,星際大戰六部曲：絕地大反攻,tt0086190,1297151,,Google,Wiki,IMDb,豆瓣,x,@@喬治·盧卡斯 @哈里遜·福特,##星際大戰,
1983,1983-04-15,閃舞,Flashdance,美,6,,tt0085549,1294360,,Google,x,IMDb,豆瓣,x,,,
1983,1983-02-05,新蜀山劍俠,Zu: Warriors from the Magic Mountain,香港,7,新蜀山剑侠,tt0086308,1307775,,Google,Wiki,IMDb,豆瓣,x,@@徐克 @林青霞,,
1983,1983-01-29,小畢的故事,Growing Up,台,5,小畢的故事_(電影),tt0085695,1305579,,Google,Wiki,IMDb,豆瓣,x,,,
1982,1982-12-01,窈窕淑男,Tootsie,美,6,杜絲先生,tt0084805,1297737,,Google,Wiki,IMDb,豆瓣,x,@達斯汀·霍夫曼,,
1982,1982-11-30,甘地,Gandhi,英,7,甘地傳,tt0083987,1292238,qw6-8tzSTAmvlN-Gg9Y5HA,Google,Wiki,IMDb,豆瓣,Note,@@李察·艾登堡,!奧斯卡最佳影片(55) !奧斯卡最佳導演(55) #種族歧視 #傳記,
1982,1982-10-22,第一滴血,First Blood,美,7,第一滴血,tt0083944,1294323,,Google,Wiki,IMDb,豆瓣,x,@席維斯·史特龍,##第一滴血,
1982,1982-10-09,浦田進行曲,Fall Guy,日本,6,蒲田进行曲,tt0082601,1294287,,Google,Wiki,IMDb,豆瓣,x,,,
1982,1982-06-18,火狐狸,Firefox,美,6,火狐狸 (電影),tt0083943,1294153,,Google,Wiki,IMDb,豆瓣,x,@克林·伊斯威特,,
1982,1982-06-11,E.T.外星人,E.T. the Extra-Terrestrial,美,8,E.T.外星人,tt0083866,1294638,,Google,Wiki,IMDb,豆瓣,x,@@史蒂芬·史匹柏,,
1982,1982-05-23,平克佛洛伊德：牆,The Wall,英,8,迷墙,tt0084503,1296157,,Google,Wiki,IMDb,豆瓣,x,,,
1982,1982-01-26,燃燒吧！火鳥,Burn Phoenix Burn,台,5,燃燒吧！火鳥,tt3124694,1483897,,Google,Wiki,IMDb,豆瓣,x,@林青霞,,
1981,1981-12-19,水手服與機關槍,Sailor Suit and Machine Gun,日本,7,水手服與機關槍#1981年版,tt0083021,1547089,,Google,Wiki,IMDb,豆瓣,x,,,
1981,1981-08-21,假如我是真的,If I Were for Real,台,5,假如我是真的_(電影),tt0289112,1307971,,Google,Wiki,IMDb,豆瓣,x,,,
1981,1981-06-24,最高機密,For Your Eyes Only,英,7,鐵金剛勇破海龍幫,tt0082398,1293540,,Google,Wiki,IMDb,豆瓣,x,@羅傑·摩爾,!007(12),
1981,1981-06-12,法櫃奇兵,Raiders of the Lost Ark,美,10,法櫃奇兵,tt0082971,1296717,,Google,Wiki,IMDb,豆瓣,x,@@史蒂芬·史匹柏 @哈里遜·福特,#戰爭 ##印第安納瓊斯,
1981,1981-06-06,魔界轉生,Samurai Reincarnation,日本,6,魔界轉生#1981年版（深作欣二監督）,tt0082699,1774358,,Google,Wiki,IMDb,豆瓣,x,,,
1981,1981-05-20,賭王鬥千王,The King Of Gambler,台,5,,tt0191977,3992537,,Google,x,IMDb,豆瓣,x,@楊惠姍,,
1981,1981-03-30,火戰車,Chariots of Fire,美,7,烈火戰車_(1981年電影),tt0082158,1300487,,Google,Wiki,IMDb,豆瓣,x,,!奧斯卡最佳影片(54) #運動,
1981,1981-02-05,皇天后土,The Coldest Winter in Peking,台,5,皇天后土,tt0082189,20274038,,Google,Wiki,IMDb,豆瓣,x,,#文革,
1980,1980-10-03,似曾相識,Somewhere in Time,美,8,时光倒流七十年,tt0081534,1292780,,Google,Wiki,IMDb,豆瓣,x,@克里斯多福·李維,#時空穿越,
1980,1980-10-03,象人,The Elephant Man,美,5,象人_(電影),tt0080678,1293200,,Google,Wiki,IMDb,豆瓣,x,@@大衛·林區 @安東尼·霍普金斯,,
1980,1980-06-20,藍色珊瑚礁,The Blue Lagoon,美,4,藍色珊瑚礁_(1980年電影),tt0080453,1293485,CtjZiSIZTFGmkS08vEh_dg,Google,Wiki,IMDb,豆瓣,Note,,,
1980,1980-05-23,鬼店,The Shining,美,8,闪灵_(电影),tt0081505,1292225,NzC2a-59Tsq4ZvYvPlTvHA,Google,Wiki,IMDb,豆瓣,Note,@@史丹利·庫柏力克 @傑克·尼克遜,#恐怖片,
1980,1980-05-06,星際大戰五部曲：帝國大反擊,The Empire Strikes Back,美,7,星際大戰五部曲：帝國大反擊,tt0080684,1296528,,Google,Wiki,IMDb,豆瓣,x,@@喬治·盧卡斯 @哈里遜·福特,##星際大戰,
1979,1979-12-17,克拉瑪對克拉瑪,Kramer vs. Kramer,美,6,克藍瑪對克藍瑪,tt0079417,1300685,,Google,Wiki,IMDb,豆瓣,x,@@勞勃·班頓 @達斯汀·霍夫曼 @梅莉·史翠普,!奧斯卡最佳影片(52) !奧斯卡最佳導演(52) #法律,
1979,1979-06-29,太空城,Moonraker,英,7,鐵金剛勇破太空城,tt0079574,1294395,,Google,Wiki,IMDb,豆瓣,x,@羅傑·摩爾,!007(11),
1979,1979-05-25,異形,Aliens,美,7,異形_(電影),tt0078748,1300868,,Google,Wiki,IMDb,豆瓣,x,@@雷利·史考特,#恐怖片,
1979,1979-04-12,汪洋中的一條船,He Never Gives Up,台,6,汪洋中的一條船_(電影),tt0079277,1419294,,Google,Wiki,IMDb,豆瓣,x,@秦漢 @林鳳嬌,#傳記,
1979,1979-01-28,一顆紅豆,A Love Seed,台,5,,tt0819818,3056650,,Google,x,IMDb,豆瓣,x,@林青霞 @秦漢,,
1978,1978-12-10,超人,Superman,美,7,超人_(電影),tt0078346,1300916,,Google,Wiki,IMDb,豆瓣,x,@@李察·唐納 @克里斯多福·李維 @馬龍·白蘭度,,
1978,1978-10-23,尼羅河上的慘案,Death on the Nile,英,7,尼罗河上的惨案_(1978年电影),tt0077413,1302100,T0QUK_KjRD-dolu-eOOHdw,Google,Wiki,IMDb,豆瓣,Note,,#阿嘉莎·克莉絲蒂,
1978,1978-10-05,醉拳,Drunken Master,香港,6,醉拳_(電影),tt0080179,1296693,,Google,Wiki,IMDb,豆瓣,x,@成龍,##黃飛鴻,
1978,1978-02-07,月朦朧鳥朦朧,"Moon Fascination, Bird Sweet",台,5,月朦胧鸟朦胧,tt0811165,1797810,,Google,Wiki,IMDb,豆瓣,x,@林青霞,,
1977,1977-10-26,金玉良緣紅樓夢,The Dream of the Red Chamber,香港,7,金玉良缘红楼梦,tt0075959,1300201,,Google,Wiki,IMDb,豆瓣,x,@林青霞 @張艾嘉,##紅樓夢,
1977,1977-10-08,人間的証明,Proof of the Man,日本,6,人性的证明#1977年电影,tt0076460,1291861,,Google,Wiki,IMDb,豆瓣,x,,,
1977,1977-07-07,筧橋英烈傳,Heroes of the Eastern Skies,台,5,筧橋英烈傳,tt0184567,1949145,,Google,Wiki,IMDb,豆瓣,x,,,
1977,1977-07-07,海底城,The Spy Who Loved Me,英,7,鐵金剛勇破海底城,tt0076752,1292938,,Google,Wiki,IMDb,豆瓣,x,@羅傑·摩爾,!007(10),
1977,1977-05-25,星際大戰四部曲：曙光乍現,Star Wars,美,8,星際大戰四部曲：曙光乍現,tt0076759,1293838,,Google,Wiki,IMDb,豆瓣,x,@@喬治·盧卡斯 @哈里遜·福特,##星際大戰,
1977,1977-03-11,小熊維尼歷險記,The Many Adventures of Winnie the Pooh,美,5,小熊维尼历险记,tt0076363,1296684,,Google,Wiki,IMDb,豆瓣,x,,#動畫 !迪士尼(22),
1977,1977-02-20,我是一片雲,Cloud of Romance,台,5,我是一片云_(小说),tt0806210,1962684,,Google,Wiki,IMDb,豆瓣,x,@林青霞 @秦漢,,
1976,1976-12-03,洛基,Rocky,美,7,洛奇,tt0075148,1295742,,Google,Wiki,IMDb,豆瓣,x,@@約翰·艾維森 @席維斯·史特龍,!奧斯卡最佳影片(49) !奧斯卡最佳導演(49) #運動,
1976,1976-11-17,金剛,King Kong,美,5,金剛_(1976年電影),tt0074751,1300354,,Google,Wiki,IMDb,豆瓣,x,,,
1976,1976-08-07,新精武門,New Fist of Fury,香港,5,新精武门_(1976年电影),tt0075439,2154245,,Google,Wiki,IMDb,豆瓣,x,@成龍,,
1976,1976-07-19,英烈千秋,Everlasting Glory,台,5,英烈千秋,tt1464605,1918131,,Google,Wiki,IMDb,豆瓣,x,,#戰爭(抗日戰爭),
1976,1976-05-28,梅花,Victory,台,5,梅花_(電影),tt0195050,1304470,,Google,Wiki,IMDb,豆瓣,x,@張艾嘉,#戰爭(抗日戰爭),
1975,1975-11-19,飛越杜鵑窩,One Flew Over the Cuckoo's Nest,美,5,飛越瘋人院,tt0073486,1292224,,Google,Wiki,IMDb,豆瓣,x,@@米洛斯·福曼,!奧斯卡最佳影片(48) !奧斯卡最佳導演(48),
1975,1975-07-30,在水一方,The Unforgettable Character,台,5,在水一方,tt6395308,1972283,,Google,Wiki,IMDb,豆瓣,x,@林青霞 @秦漢,,
1975,1975-07-10,八百壯士,Eight Hundred Heroes,台,5,八百壮士_(1975年电影),tt0075713,1876476,,Google,Wiki,IMDb,豆瓣,x,@林青霞 @張艾嘉,,
1975,1975-06-20,大白鯊,Jaws,美,7,大白鯊_(電影),tt0073195,1294941,,Google,Wiki,IMDb,豆瓣,x,@@史蒂芬·史匹柏,,
1974,1974-12-14,火燒摩天樓,The Towering Inferno,美,5,沖天大火災,tt0072308,1298056,,Google,Wiki,IMDb,豆瓣,x,,,
1974,1974-12-12,教父 2,The Godfather Part II,美,9,教父2,tt0071562,1299131,,Google,Wiki,IMDb,豆瓣,x,@@法蘭西斯·科波拉 @艾爾·帕西諾 @勞勃·狄尼洛,!奧斯卡最佳影片(47) !奧斯卡最佳導演(47) ##教父 #黑幫,
1974,1974-11-15,大地震,Earthquake,美,5,大地震_(1974年電影),tt0071455,1293161,,Google,Wiki,IMDb,豆瓣,x,,#地震,
1974,1974-11-02,望郷,Sandakan No. 8,日本,6,望乡_(1974年电影),tt0073654,1303073,,Google,Wiki,IMDb,豆瓣,x,,,
1974,1974-10-19,砂之器,The Castle of Sand,日本,8,砂之器#出演,tt0202604,1299195,,Google,Wiki,IMDb,豆瓣,x,,,
1973,1973-12-26,大法師,The Exorcist,美,7,大法師,tt0070047,1293755,TdbK-x2iSR20C5v9rqGlZg,Google,Wiki,IMDb,豆瓣,Note,,#恐怖片,
1972,1972-12-12,海神號,The Poseidon Adventure,美,6,海神號遇險記,tt0069113,1294224,,Google,Wiki,IMDb,豆瓣,x,,,
1972,1972-03-14,教父,The Godfather,美,9,教父_(電影),tt0068646,1291841,7-47hreRQniLnjqAkM5vbg,Google,Wiki,IMDb,豆瓣,Note,@@法蘭西斯·科波拉 @艾爾·帕西諾,##教父 !奧斯卡最佳影片(45) #黑幫,
1970,1970-07-10,俠女,A Touch of Zen,香港,7,俠女,tt0064451,1306490,,Google,Wiki,IMDb,豆瓣,x,@@胡金銓,,
1967,1967-12-21,畢業生,The Graduate,美,6,畢業生 (電影),tt0061722,1292271,,Google,Wiki,IMDb,豆瓣,x,@@麥可·尼可斯 @達斯汀·霍夫曼,!奧斯卡最佳導演(40),
1967,1967-12-12,誰來晚餐,Guess Who's Coming to Dinner,美,7,猜猜谁来吃晚餐,tt0061735,1293688,,Google,Wiki,IMDb,豆瓣,x,@凱瑟琳·赫本,#種族歧視,
1967,1967-10-21,龍門客棧,Long men kezhan,台,7,龍門客棧,tt0060635,1459054,,Google,Wiki,IMDb,豆瓣,x,@@胡金銓,,
1966,1966-10-15,白色巨塔,The Great White Tower,日本,6,,tt0327147,2156806,,Google,x,IMDb,豆瓣,x,,,
1966,1966-07-21,藍與黑續集,The Blue and the Black 2,香港,5,蓝与黑_(电影),tt0183389,2344345,,Google,Wiki,IMDb,豆瓣,x,,,
1966,1966-06-30,藍與黑,The Blue and the Black,香港,5,蓝与黑_(电影),tt0183388,1299320,,Google,Wiki,IMDb,豆瓣,x,,,
1965,1965-12-22,齊瓦哥醫生,Doctor Zhivago,英,5,日瓦戈医生_(电影),tt0059113,1389949,,Google,Wiki,IMDb,豆瓣,x,,,
1965,1965-03-02,真善美,The Sound of Music,美,10,音乐之声_(电影),tt0059742,1294408,,Google,Wiki,IMDb,豆瓣,x,@@勞勃·懷斯 @茱莉·安德魯絲,!奧斯卡最佳影片(38) !奧斯卡最佳導演(38),
1964,1964-12-15,窈窕淑女,My Fair Lady,美,7,窈窕淑女_(電影),tt0058385,1297965,,Google,Wiki,IMDb,豆瓣,x,@@喬治·庫克 @奧黛麗·赫本,!奧斯卡最佳影片(37) !奧斯卡最佳導演(37),
1964,1964-11-21,王昭君,Beyond the Great Wall,香港,6,,tt0057886,1899657,,Google,x,IMDb,豆瓣,x,@樂蒂,,
1964,1964-03-21,三笑,Three Charming Smiles,香港,7,三笑,tt0206272,1937380,,Google,Wiki,IMDb,豆瓣,x,,,
1964,1964-02-12,萬花迎春,The Dancing Millionairess,香港,6,The Dancing Millionairess,tt0195401,1839417,,Google,Wiki,IMDb,豆瓣,x,@樂蒂,,
1963,1963-06-12,埃及豔后,Cleopatra,英,7,埃及艳后_(电影),tt0056937,1292550,,Google,Wiki,IMDb,豆瓣,x,,,
1963,1963-04-04,梁山伯與祝英台,The Love Eterne,香港,10,梁山伯與祝英台_(1963年電影),tt0057248,1438020,,Google,Wiki,IMDb,豆瓣,x,@樂蒂,,
1963,1963-03-28,鳥,The Birds,美,6,鳥 (電影),tt0056869,1310175,,Google,Wiki,IMDb,豆瓣,x,@@希區考克,,
1962,1962-10-05,第七號情報員,Dr. No,英,5,鐵金剛勇破神秘島,tt0055928,1293072,,Google,Wiki,IMDb,豆瓣,x,@史恩·康納萊,!007(1),
1962,1962-08-03,紅樓夢,The Dream of the Red Chamber,香港,7,紅樓夢_(1962年邵氏電影),tt0452024,1920523,,Google,Wiki,IMDb,豆瓣,x,@樂蒂,##紅樓夢,
1962,1962-03-14,花田錯,Bride Napping,香港,7,,tt0211425,1301018,,Google,x,IMDb,豆瓣,x,@樂蒂,,
1961,1961-11-12,不了情,Love Without End,香港,6,不了情_(1961年电影),tt0204924,1479772,,Google,Wiki,IMDb,豆瓣,x,,,
1961,1961-06-28,春江花月夜,Fanny,美,5,,tt0054866,1293775,,Google,x,IMDb,豆瓣,x,,,
1960,1960-11-04,青樓艷妓,BUtterfield 8,美,5,,tt0053622,1798175,,Google,x,IMDb,豆瓣,x,@伊莉莎白·泰勒,,
1960,1960-08-18,倩女幽魂,The Enchanting Shadow,香港,6,倩女幽魂_(1960年電影),tt0059029,1305606,,Google,Wiki,IMDb,豆瓣,x,@樂蒂,,
1960,1960-06-16,驚魂記,Psycho,美,9,驚魂記,tt0054215,1293181,,Google,Wiki,IMDb,豆瓣,x,@@希區考克,#疾病 #黑白片 #恐怖片,
1959,1959-06-29,江山美人,Kingdom and the Beauty,香港,7,江山美人_(1959年電影),tt0194984,1304289,,Google,Wiki,IMDb,豆瓣,x,,,
1959,1959-01-29,睡美人,Sleeping Beauty,美,5,睡美人_(1959年電影),tt0053285,1297110,,Google,Wiki,IMDb,豆瓣,x,,#動畫 !迪士尼(16),
1958,1958-12-05,辛巴達七航妖島,The 7th Voyage of Sinbad,美,6,,tt0051337,2056239,,Google,x,IMDb,豆瓣,x,,,
1957,1957-10-02,桂河大橋,The Bridge on the River Kwai,英,6,桂河大桥,tt0050212,1294958,,Google,Wiki,IMDb,豆瓣,x,,!奧斯卡最佳影片(30) #戰爭(第二次世界大戰),
1956,1956-10-05,十誡,The Ten Commandments,美,7,十誡 (1956年電影),tt0049833,1293692,,Google,Wiki,IMDb,豆瓣,x,,,
1954,1954-09-29,星海浮沈錄,A Star is Born,美,5,星海浮沉錄,tt0047522,1295619,cSuKOt3VSpuid5qvtQQ5gw,Google,Wiki,IMDb,豆瓣,Note,,,
1954,1954-09-26,宮本武藏,Miyamoto Musashi,日本,7,宮本武藏_(1954年電影),tt0047444,1296228,,Google,Wiki,IMDb,豆瓣,x,,,
1954,1954-08-01,後窗,Rear Window,美,9,後窗,tt0047396,1299080,,Google,Wiki,IMDb,豆瓣,x,@@希區考克,,
1954,1954-04-26,七武士,The Seven Samura,日本,8,七武士,tt0047478,1295399,,Google,Wiki,IMDb,豆瓣,x,@@黑澤明,#黑白片,
1953,1953-08-27,羅馬假期,Roman Holiday,美,10,羅馬假期,tt0046250,1293839,,Google,Wiki,IMDb,豆瓣,x,@奧黛麗·赫本,#黑白片,
1952,1952-03-27,萬花嬉春,Singin' in the Rain,美,8,萬花嬉春,tt0045152,1293460,f5X4TgNgTgehMvPRR0PVxA,Google,Wiki,IMDb,豆瓣,Note,@金·凱利,#音樂歌舞,
